Model,candidate,scope,params,Macro MCC,Macro AUPR,Macro ROC-AUC
XGBoost,0,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 1, ""learning_rate"": 0.03}",0.11037206777664517,,
XGBoost,0,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 1, ""learning_rate"": 0.03}",0.12598815766974242,,
XGBoost,0,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 1, ""learning_rate"": 0.03}",0.20563514017784637,,
XGBoost,0,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 1, ""learning_rate"": 0.03}",0.2346496904336365,0.25735116257062574,0.7139905152659196
XGBoost,1,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.05166251321451866,,
XGBoost,1,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.15774377979920895,0.3649099511599512,0.7506372549019608
XGBoost,1,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.2843713133625317,,
XGBoost,1,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.09819805060619657,,
XGBoost,1,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.21472604926875544,,
XGBoost,1,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.2189551283765489,0.27839271934205917,0.7284509497137741
XGBoost,2,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.10863070003637712,,
XGBoost,2,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.172363611551234,0.3688156288156288,0.7304411764705883
XGBoost,2,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.31354671788676736,,
XGBoost,2,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.12598815766974242,,
XGBoost,2,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.21472604926875544,,
XGBoost,2,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.23878762875325416,0.26292348308074165,0.6914600510148607
XGBoost,3,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",0.05943549633492984,,
XGBoost,3,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",0.20023255136985557,0.3499409849409849,0.673578431372549
XGBoost,3,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",0.09186534949927476,,
XGBoost,3,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",0.12598815766974242,,
XGBoost,3,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",0.21472604926875544,,
XGBoost,3,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",0.1795090880411111,0.2511373988504905,0.6991283238433235
XGBoost,4,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",0.039088620945280025,,
XGBoost,4,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",0.18853265322032292,0.38422619047619044,0.7848529411764706
XGBoost,4,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",0.08140915784106942,,
XGBoost,4,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",0.12598815766974242,,
XGBoost,4,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",0.21472604926875544,,
XGBoost,4,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",0.23495071385845426,0.27112095427704525,0.7134927442150406
XGBoost,5,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.10863070003637712,,
XGBoost,5,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.14498621405583148,0.36636197136197135,0.7480882352941176
XGBoost,5,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.2628746083428677,,
XGBoost,5,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.09819805060619657,,
XGBoost,5,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.21472604926875544,,
XGBoost,5,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.21366552019323257,0.280252834634197,0.7341619319243604
XGBoost,6,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.07200938860416847,,
XGBoost,6,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.15059434921412912,0.34387196137196135,0.6615196078431371
XGBoost,6,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.300387683987572,,
XGBoost,6,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.15238095238095237,,
XGBoost,6,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.20563514017784637,,
XGBoost,6,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.2315164798720545,0.27514836657378333,0.735968670858122
XGBoost,7,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.039088620945280025,,
XGBoost,7,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.14498621405583148,0.37639790764790765,0.7681862745098039
XGBoost,7,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.06287460834286768,,
XGBoost,7,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.12598815766974242,,
XGBoost,7,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.21472604926875544,,
XGBoost,7,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.16984417855891937,0.2771883094456008,0.7406016617552382
GLMNET,0,fold_1,"{""l1_ratio"": 0.5, ""C"": 10}",0.12005821089810001,,
GLMNET,0,fold_2,"{""l1_ratio"": 0.5, ""C"": 10}",0.48596266179605496,0.5311347813979392,0.7947058823529412
GLMNET,0,fold_3,"{""l1_ratio"": 0.5, ""C"": 10}",0.09777777777777777,,
GLMNET,0,fold_4,"{""l1_ratio"": 0.5, ""C"": 10}",0.19133456159104953,,
GLMNET,0,fold_5,"{""l1_ratio"": 0.5, ""C"": 10}",0.26769622006214344,,
GLMNET,0,pooled_OOF,"{""l1_ratio"": 0.5, ""C"": 10}",0.3228400823782166,0.3448463591634429,0.7363440223239495
GLMNET,1,fold_1,"{""l1_ratio"": 0.1, ""C"": 10}",0.12414356596190364,,
GLMNET,1,fold_2,"{""l1_ratio"": 0.1, ""C"": 10}",0.22369316347834398,0.3430792258423837,0.7413725490196078
GLMNET,1,fold_3,"{""l1_ratio"": 0.1, ""C"": 10}",0.2134502602131741,,
GLMNET,1,fold_4,"{""l1_ratio"": 0.1, ""C"": 10}",0.3289840019133866,,
GLMNET,1,fold_5,"{""l1_ratio"": 0.1, ""C"": 10}",0.26769622006214344,,
GLMNET,1,pooled_OOF,"{""l1_ratio"": 0.1, ""C"": 10}",0.2495097865499074,0.2749723925845781,0.7249819752848039
GLMNET,2,fold_1,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.2117697530126951,,
GLMNET,2,fold_2,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.595617275522948,0.7241666666666667,0.9639215686274509
GLMNET,2,fold_3,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.1741143000264028,,
GLMNET,2,fold_4,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.28765225049450427,,
GLMNET,2,fold_5,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.23641102682396697,,
GLMNET,2,pooled_OOF,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.42198713322182535,0.44126567126578414,0.7818289512974524
GLMNET,3,fold_1,"{""l1_ratio"": 0.9, ""C"": 1}",0.16110362997510436,,
GLMNET,3,fold_2,"{""l1_ratio"": 0.9, ""C"": 1}",0.5469163228248145,0.45085978835978835,0.8952124183006536
GLMNET,3,fold_3,"{""l1_ratio"": 0.9, ""C"": 1}",0.11849445418463525,,
GLMNET,3,fold_4,"{""l1_ratio"": 0.9, ""C"": 1}",0.3487081920203502,,
GLMNET,3,fold_5,"{""l1_ratio"": 0.9, ""C"": 1}",0.2356749377372999,,
GLMNET,3,pooled_OOF,"{""l1_ratio"": 0.9, ""C"": 1}",0.38222537957154656,0.33780059088030284,0.8216811586084246
GLMNET,4,fold_1,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.15816039120380493,,
GLMNET,4,fold_2,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.6336112547375157,0.5658333333333333,0.9469281045751632
GLMNET,4,fold_3,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.3294196868242642,,
GLMNET,4,fold_4,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.39925412895783946,,
GLMNET,4,fold_5,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.19885989869688125,,
GLMNET,4,pooled_OOF,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.41941883679367625,0.40204043799463357,0.7396891293973148
GLMNET,5,fold_1,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.0,,
GLMNET,5,fold_2,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.2508261960900235,0.5921052631578947,0.6888888888888889
GLMNET,5,fold_3,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.0,,
GLMNET,5,fold_4,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.0,,
GLMNET,5,fold_5,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.0,,
GLMNET,5,pooled_OOF,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.13048192839873618,0.2688939707293015,0.5162289122743862
GLMNET,6,fold_1,"{""l1_ratio"": 0.5, ""C"": 0.01}",-0.01257389226923863,,
GLMNET,6,fold_2,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.23898733424520485,0.5921052631578947,0.6888888888888889
GLMNET,6,fold_3,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.0,,
GLMNET,6,fold_4,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.0,,
GLMNET,6,fold_5,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.0,,
GLMNET,6,pooled_OOF,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.13840461780003924,0.25761795400534715,0.539557994456915
GLMNET,7,fold_1,"{""l1_ratio"": 0.9, ""C"": 10}",0.12005821089810001,,
GLMNET,7,fold_2,"{""l1_ratio"": 0.9, ""C"": 10}",0.4349180711840369,0.5324992502624081,0.8013725490196079
GLMNET,7,fold_3,"{""l1_ratio"": 0.9, ""C"": 10}",0.09777777777777777,,
GLMNET,7,fold_4,"{""l1_ratio"": 0.9, ""C"": 10}",0.3728613342466295,,
GLMNET,7,fold_5,"{""l1_ratio"": 0.9, ""C"": 10}",0.26769622006214344,,
GLMNET,7,pooled_OOF,"{""l1_ratio"": 0.9, ""C"": 10}",0.35175518117093096,0.35291268072504595,0.7507478571294713
