SampleID,BAC_O::0319-6G20,BAC_O::053A03-B-DI-P58,BAC_O::1-20,BAC_O::113B434,BAC_O::Absconditabacteriales_(SR1),BAC_O::Acetobacterales,BAC_O::Acetothermiia,BAC_O::Acholeplasmatales,BAC_O::Acidaminococcales,BAC_O::Acidobacteriae,BAC_O::Actinomarinales,BAC_O::Actinomycetales,BAC_O::Aeromonadales,BAC_O::Alteromonadales,BAC_O::Aminicenantales,BAC_O::Anaerolineales,BAC_O::Ardenticatenales,BAC_O::Arenicellales,BAC_O::B55-F-B-G02,BAC_O::BRH-c20a,BAC_O::Babeliales,BAC_O::Bacillales,BAC_O::Bacteriovoracales,BAC_O::Bacteroidales,BAC_O::Bacteroidetes_VC2.1_Bac22,BAC_O::Bdellovibrionales,BAC_O::Berkelbacteria,BAC_O::Bifidobacteriales,BAC_O::Blastocatellales,BAC_O::Brachyspirales,BAC_O::Bradymonadales,BAC_O::Bryobacterales,BAC_O::Burkholderiales,BAC_O::C10-SB1A,BAC_O::CCM19a,BAC_O::CK-2C2-2,BAC_O::Caldatribacteriales,BAC_O::Caldicoprobacterales,BAC_O::Caldilineales,BAC_O::Caldisericales,BAC_O::Calditrichales,BAC_O::Campylobacterales,BAC_O::Candidatus_Falkowbacteria,BAC_O::Candidatus_Magasanikbacteria,BAC_O::Candidatus_Peregrinibacteria,BAC_O::Candidatus_Shapirobacteria,BAC_O::Cardiobacteriales,BAC_O::Caulobacterales,BAC_O::Cellvibrionales,BAC_O::Chitinophagales,BAC_O::Chlamydiales,BAC_O::Christensenellales,BAC_O::Chthoniobacterales,BAC_O::Chthonomonadales,BAC_O::Cloacimonadales,BAC_O::Clostridia,BAC_O::Clostridia_UCG-014,BAC_O::Clostridiales,BAC_O::Competibacterales,BAC_O::Coprothermobacterales,BAC_O::Coriobacteriales,BAC_O::Corynebacteriales,BAC_O::Cytophagales,BAC_O::D8A-2,BAC_O::DS-100,BAC_O::DTU014,BAC_O::Dadabacteriales,BAC_O::Defluviicoccales,BAC_O::Deinococcales,BAC_O::Desulfitibacterales,BAC_O::Desulfitobacteriales,BAC_O::Desulfobacterales,BAC_O::Desulfobulbales,BAC_O::Desulfotomaculales,BAC_O::Desulfovibrionales,BAC_O::Desulfuromonadia,BAC_O::Dethiobacterales,BAC_O::Diplorickettsiales,BAC_O::Dongiales,BAC_O::Ectothiorhodospirales,BAC_O::Elsterales,BAC_O::Endomicrobiales,BAC_O::Enterobacterales,BAC_O::Erysipelotrichales,BAC_O::Eubacteriales,BAC_O::Fermentibacterales,BAC_O::Fibrobacterales,BAC_O::Fimbriimonadales,BAC_O::Flavobacteriales,BAC_O::Frankiales,BAC_O::Fusobacteriales,BAC_O::Gaiellales,BAC_O::Gammaproteobacteria_Incertae_Sedis,BAC_O::Gemmatales,BAC_O::Gemmatimonadales,BAC_O::Geobacterales,BAC_O::HOC36,BAC_O::Halanaerobiales,BAC_O::Haliangiales,BAC_O::Holophagales,BAC_O::Hydrogenedentiales,BAC_O::Hydrothermae,BAC_O::IMCC26256,BAC_O::Ignavibacteriales,BAC_O::Incertae_Sedis,BAC_O::Isosphaerales,BAC_O::Izemoplasmatales,BAC_O::JG36-GS-52,BAC_O::JS1,BAC_O::KD4-96,BAC_O::Kapabacteriales,BAC_O::Kosmotogales,BAC_O::LCP-89,BAC_O::LD1-PA32,BAC_O::LD1-PB3,BAC_O::Lachnospirales,BAC_O::Lactobacillales,BAC_O::Latescibacterales,BAC_O::Latescibacterota,BAC_O::Legionellales,BAC_O::Leptospirales,BAC_O::Limnochordales,BAC_O::Limnochordia,BAC_O::Lineage_IV,BAC_O::M55-D21,BAC_O::MAT-CR-H4-C10,BAC_O::MBA03,BAC_O::MBNT15,BAC_O::MD2902-B12,BAC_O::MSBL9,BAC_O::MVP-15,BAC_O::Marinimicrobia_(SAR406_clade),BAC_O::Methylococcales,BAC_O::Micavibrionales,BAC_O::Micrococcales,BAC_O::Micropepsales,BAC_O::Microtrichales,BAC_O::MidBa8,BAC_O::Monoglobales,BAC_O::Moorellales,BAC_O::Myxococcales,BAC_O::NB1-j,BAC_O::NKB15,BAC_O::Nannocystales,BAC_O::Nitrosococcales,BAC_O::Nitrospirales,BAC_O::OLB14,BAC_O::OM190,BAC_O::OPB41,BAC_O::Obscuribacterales,BAC_O::Oceanospirillales,BAC_O::Oligosphaerales,BAC_O::Omnitrophales,BAC_O::Oscillospirales,BAC_O::PB19,BAC_O::PLTA13,BAC_O::PeM15,BAC_O::Pedosphaerales,BAC_O::Peptococcales,BAC_O::Peptostreptococcales-Tissierellales,BAC_O::Petrotogales,BAC_O::Phycisphaerales,BAC_O::Pirellulales,BAC_O::Pla3_lineage,BAC_O::Planctomycetales,BAC_O::Polyangiales,BAC_O::Propionibacteriales,BAC_O::Proteinivoracales,BAC_O::Pseudomonadales,BAC_O::RBG-13-54-9,BAC_O::RBG-16-55-12,BAC_O::RF39,BAC_O::Reyranellales,BAC_O::Rhizobiales,BAC_O::Rhodobacterales,BAC_O::Rhodospirillales,BAC_O::Rickettsiales,BAC_O::Rubrobacterales,BAC_O::Run-SP154,BAC_O::SBR1031,BAC_O::SJA-15,BAC_O::SJA-28,BAC_O::SM1A07,BAC_O::Saccharimonadales,BAC_O::Solibacterales,BAC_O::Solirubrobacterales,BAC_O::Sphingobacteriales,BAC_O::Sphingomonadales,BAC_O::Spirochaetales,BAC_O::Steroidobacterales,BAC_O::Sumerlaeales,BAC_O::Sva0485,BAC_O::Symbiobacteriales,BAC_O::Synergistales,BAC_O::Syntrophales,BAC_O::Syntrophobacterales,BAC_O::Syntrophomonadales,BAC_O::Syntrophorhabdales,BAC_O::TA06,BAC_O::Thermacetogeniales,BAC_O::Thermales,BAC_O::Thermoanaerobacterales,BAC_O::Thermoanaerobaculales,BAC_O::Thermotogales,BAC_O::Thermovenabulales,BAC_O::UASB-TL25,BAC_O::VHS-B3-70,BAC_O::Veillonellales-Selenomonadales,BAC_O::Verrucomicrobiales,BAC_O::Vibrionales,BAC_O::Vicinamibacterales,BAC_O::WCHB1-41,BAC_O::WCHB1-81,BAC_O::WD260,BAC_O::WPS-2,BAC_O::WS1,BAC_O::WWE3,BAC_O::Xanthomonadales,BAC_O::Zixibacteria,BAC_O::c5LKS83,BAC_O::unidentified,ARC_O::Aenigmarchaeales,ARC_O::Bathyarchaeia,ARC_O::LKM11,ARC_O::Lokiarchaeia,ARC_O::Methanofastidiosales,ARC_O::Methanomassiliicoccales,ARC_O::Methanomethyliales,ARC_O::Methanomicrobiales,ARC_O::Methanosarciniales,ARC_O::Micrarchaeales,ARC_O::Nitrososphaerales,ARC_O::Odinarchaeia,ARC_O::Rhinosporideacae,ARC_O::Teleostei,ARC_O::Veneroida,ARC_O::Woesearchaeales,ARC_O::unidentified
2-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223,0.0,0.0,0.0,0.0,0.0,0.0,4.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.0,3.0,0.389,0.0,0.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.665,0.0,0.0,47.48,1.252,0.0,0.0,0.0,5.771,0.0,0.0,0.0,3.404,0.0,7.018000000000001,0.0,0.0,0.417,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.768,0.4349999999999999,0.0,0.0,0.0,0.0,0.263,0.0,0.0,0.0,0.0,1.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.119,0.0,0.0,0.0,0.0,0.0,0.894,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.622,0.0,0.0,0.0,0.0,0.0,0.0,2.366,0.0,0.0,1.051,0.0,0.0,0.0,3.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.225,0.0,0.0,0.234,0.0,2.493,0.0,0.0,0.5309999999999999,0.0,0.0,0.0,0.0,1.257,2.881,0.0,60.94,33.259,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.524
3-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181,0.0,0.0,0.0,0.0,0.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,2.576,0.0,5.018,0.0,0.0,0.0,0.165,0.0,0.0,0.0,0.0,7.414,0.0,0.0,0.0,3.075,0.999,0.0,0.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384,0.0,0.0,18.905,2.196,0.0,0.0,0.136,6.291,0.0,0.0,0.0,4.338,0.0,12.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252,0.173,0.0,0.0,0.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.891,0.661,0.0,0.0,0.0,0.0,0.198,0.157,0.0,0.0,0.0,1.498,0.0,0.0,0.376,0.0,0.169,0.0,0.0,2.213,0.0,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609,0.0,0.0,0.0,0.0,0.0,2.019,1.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.053,0.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.0,8.936,0.0,0.186,0.0,0.0,0.0,0.248,3.516,0.0,0.0,3.038,0.0,0.0,0.0,0.182,0.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.0,0.0,0.421,0.0,0.17,0.0,0.0,1.004,0.0,0.0,0.0,0.0,1.917,6.618,0.0,69.865,18.929,0.0,0.753,0.0,0.0,0.0,0.0,0.0,1.916
4-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.0,0.0,0.0,0.0,0.0,0.181,0.0,0.0,0.0,0.0,0.0,0.0,1.193,0.0,8.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.847,0.0,0.0,0.0,4.489,1.201,0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.0,0.0,29.94,1.509,0.0,0.0,0.506,4.324000000000001,0.0,0.0,0.0,2.217,0.0,15.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181,0.0,0.0,0.5509999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.132,0.148,0.0,0.0,0.0,0.0,0.148,0.0,0.0,0.0,0.0,2.164,0.0,0.0,0.308,0.0,0.0,0.0,0.0,1.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.169,0.0,1.398,0.613,0.0,0.0,0.0,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.749,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.251,0.0,0.0,0.107,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.761,3.247,0.0,0.0,2.189,0.0,0.0,0.0,0.0,0.0,0.0,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0.411,0.0,0.0,0.629,0.0,0.255,0.0,0.0,0.5710000000000001,0.0,0.0,0.0,0.0,0.818,3.021,0.0,72.727,22.616,0.0,0.466,0.0,0.0,0.0,0.0,0.0,0.351
1-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.372,0.0,0.0,6.138,32.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378,0.0,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249,0.0,0.0,0.0,1.473,0.0,0.206,0.0,0.0,0.0,0.0,0.329,0.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5720000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957,0.0,0.0,0.0,0.0,0.0,6.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.126,0.0,0.7,0.0,0.0,0.0,0.0,1.68,0.0,0.0,2.667,0.0,0.0,2.468,0.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326,0.0,0.0,0.0,0.0,1.431,3.016,0.0,86.248,1.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.412999999999999
2-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,27.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153,0.0,0.0,0.0,0.0,2.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.795,0.0,0.0,1.598,37.83600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443,0.0,0.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648,0.0,0.0,0.0,1.21,0.0,0.133,0.0,0.0,0.0,0.0,0.413,0.4429999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.241,0.0,0.0,0.0,0.0,0.0,11.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419,0.0,0.123,0.0,0.0,0.0,0.0,1.221,0.0,0.0,2.446,0.0,0.0,2.778,0.0,0.0,0.0,0.0,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297,0.0,0.0,0.0,0.0,3.085,6.38,0.0,78.616,2.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.704
3-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.145,0.0,0.0,7.884,39.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212,0.0,1.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267,0.0,0.0,0.0,0.227,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962,0.0,0.0,0.0,0.0,0.0,3.867,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.073,0.0,1.042,0.0,0.0,0.0,0.0,1.156,0.0,0.0,4.319,0.0,0.0,3.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.0,0.0,0.0,0.0,0.0,13.339,0.0,83.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.883
4-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.212,0.0,0.0,6.601,47.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.0,0.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.649,0.0,0.0,0.0,0.137,0.0,3.257,0.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.177,0.0,0.544,0.0,0.0,0.0,0.0,1.072,0.0,0.0,1.574,0.0,0.0,2.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.342,9.911000000000001,0.0,87.94500000000001,1.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1-28,0.0,0.0,0.0,0.0,0.191,0.0,0.0,1.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.0,0.0,0.0,0.0,1.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.665999999999999,0.0,0.0,6.372,24.57,0.0,0.0,0.0,0.0,0.107,0.0,0.0,0.879,0.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.411,0.0,0.0,1.709,0.0,0.0,0.0,0.0,0.0,0.0,0.121,0.132,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508,0.0,0.0,0.0,1.283,0.0,0.0,0.0,0.0,0.0,0.0,0.768,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.116,0.0,0.0,0.0,0.173,0.159,6.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51,0.0,1.781,0.0,0.0,0.0,0.0,1.57,0.0,0.0,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368,0.0,0.199,0.0,0.0,3.34,5.379,0.0,48.565,38.404,0.118,0.0,0.0,0.0,0.0,0.0,0.0,3.951
2-28,0.0,0.0,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.491,0.0,0.0,0.0,0.0,0.344,0.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.389,0.0,0.358,0.0,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523,0.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.598,0.0,0.288,0.0,0.0,0.0,0.331,1.933,0.0,0.0,0.0,0.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.329000000000001,0.0,0.0,0.0,0.0,0.0,0.254,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576,4.297000000000001,0.0,25.931,56.60099999999999,0.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.394,0.0,0.0,0.0,0.0,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,17.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.0,0.0,0.0,0.0,0.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.705,0.0,0.0,8.128,39.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494,0.0,0.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.0,0.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454,0.0,0.106,0.0,0.0,0.0,0.0,0.181,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.351,0.0,0.0,0.0,0.0,0.181,4.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.237,0.0,1.652,0.0,0.0,0.0,0.0,1.192,0.0,0.0,1.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259,0.0,0.0,0.0,0.0,12.861,4.709,0.0,24.185,57.495,0.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
