fold,feature
4,BAC_G::Roseomonas
4,BAC_G::Rubellimicrobium
4,BAC_G::Ruminiclostridium
4,BAC_G::Ruminococcus
4,BAC_G::Ruminofilibacter
4,BAC_G::Run-SP154
4,BAC_G::S15A-MN91
4,BAC_G::SB-5
4,BAC_G::SBR1031
4,BAC_G::SC-I-84
4,BAC_G::SC103
4,BAC_G::SH-PL14
4,BAC_G::SHA-41
4,BAC_G::SJA-15
4,BAC_G::SJA-28
4,BAC_G::SM1A02
4,BAC_G::SM1A07
4,BAC_G::SN8
4,BAC_G::SRB2
4,BAC_G::ST-12K33
4,BAC_G::SWB02
4,BAC_G::Saccharimonadales
4,BAC_G::Saccharofermentans
4,BAC_G::Sedimentibacter
4,BAC_G::Serratia
4,BAC_G::Shinella
4,BAC_G::Shuttleworthia
4,BAC_G::Simplicispira
4,BAC_G::Smithella
4,BAC_G::Soehngenia
4,BAC_G::Sphaerochaeta
4,BAC_G::Sphingobacterium
4,BAC_G::Sphingomonas
4,BAC_G::Sphingopyxis
4,BAC_G::Spirochaeta
4,BAC_G::Sporanaerobacter
4,BAC_G::Stenotrophomonas
4,BAC_G::Sterolibacterium
4,BAC_G::Streptococcus
4,BAC_G::Succiniclasticum
4,BAC_G::Sulfuritalea
4,BAC_G::Sumerlaea
4,BAC_G::Sutterella
4,BAC_G::Sva0485
4,BAC_G::Symbiobacterium
4,BAC_G::Syner-01
4,BAC_G::Syntrophaceticus
4,BAC_G::Syntrophobacter
4,BAC_G::Syntrophococcus
4,BAC_G::Syntrophomonas
4,BAC_G::Syntrophorhabdus
4,BAC_G::Syntrophotalea
4,BAC_G::Syntrophothermus
4,BAC_G::Syntrophus
4,BAC_G::TA06
4,BAC_G::TPD-58
4,BAC_G::TTA-B1
4,BAC_G::Taibaiella
4,BAC_G::Tepidanaerobacter
4,BAC_G::Tepidimicrobium
4,BAC_G::Terrimonas
4,BAC_G::Tetrasphaera
4,BAC_G::Thauera
4,BAC_G::Thermoanaerobaculum
4,BAC_G::Thermomonas
4,BAC_G::Thermovirga
4,BAC_G::Thermus
4,BAC_G::Thiobacillus
4,BAC_G::Thioclava
4,BAC_G::Thiopseudomonas
4,BAC_G::Tissierella
4,BAC_G::Tolumonas
4,BAC_G::Treponema
4,BAC_G::Trichococcus
4,BAC_G::Truepera
4,BAC_G::Turneriella
4,BAC_G::U29-B03
4,BAC_G::UCG-002
4,BAC_G::UCG-004
4,BAC_G::UCG-009
4,BAC_G::UCG-010
4,BAC_G::UCG-012
4,BAC_G::Uliginosibacterium
4,BAC_G::Uruburuella
4,BAC_G::Vermiphilaceae
4,BAC_G::Vibrio
4,BAC_G::Vulcanibacillus
4,BAC_G::W27
4,BAC_G::W5
4,BAC_G::W5053
4,BAC_G::WCHB1-02
4,BAC_G::WCHB1-41
4,BAC_G::WCHB1-81
4,BAC_G::WPS-2
4,BAC_G::WS1
4,BAC_G::WWE3
4,BAC_G::Weissella
4,BAC_G::Wohlfahrtiimonas
4,BAC_G::XBB1006
4,BAC_G::Z20
4,BAC_G::Z4MB62
4,BAC_G::Zixibacteria
4,BAC_G::Zoogloea
4,BAC_G::c5LKS83
4,BAC_G::cvE6
4,BAC_G::env.OPS_17
4,BAC_G::p-251-o5
4,BAC_G::unidentified
4,ARC_G::Aenigmarchaeales
4,ARC_G::Bathyarchaeia
4,ARC_G::Candidatus_Methanofastidiosum
4,ARC_G::Candidatus_Methanogranum
4,ARC_G::Candidatus_Methanomethylicus
4,ARC_G::Candidatus_Methanomethylophilus
4,ARC_G::Candidatus_Methanoplasma
4,ARC_G::Candidatus_Nitrocosmicus
4,ARC_G::Lokiarchaeia
4,ARC_G::Methanimicrococcus
4,ARC_G::Methanocorpusculum
4,ARC_G::Methanoculleus
4,ARC_G::Methanofollis
4,ARC_G::Methanogenium
4,ARC_G::Methanohalophilus
4,ARC_G::Methanolinea
4,ARC_G::Methanomassiliicoccus
4,ARC_G::Methanomethylovorans
4,ARC_G::Methanoregula
4,ARC_G::Methanosaeta
4,ARC_G::Methanosarcina
4,ARC_G::Methanosphaerula
4,ARC_G::Methanospirillum
4,ARC_G::Micrarchaeales
4,ARC_G::Nitrososphaeraceae
4,ARC_G::RumEn_M2
4,ARC_G::SCGC_AAA011-D5
4,ARC_G::Teleostei
4,ARC_G::Veneroida
4,ARC_G::Woesearchaeales
4,ARC_G::unidentified
5,BAC_G::009E01-B-SD-P15
5,BAC_G::0319-6G20
5,BAC_G::053A03-B-DI-P58
5,BAC_G::1-20
5,BAC_G::113B434
5,BAC_G::37-13
5,BAC_G::4572-13
5,BAC_G::67-14
5,BAC_G::A0839
5,BAC_G::AAP99
5,BAC_G::ADurb.Bin063-1
5,BAC_G::ADurb.Bin063-2
5,BAC_G::ADurb.Bin118
5,BAC_G::ADurb.Bin120
5,BAC_G::AKYH767
5,BAC_G::AUTHM297
5,BAC_G::Absconditabacteriales_(SR1)
5,BAC_G::Acetitomaculum
5,BAC_G::Acetivibrio
5,BAC_G::Acetobacter
5,BAC_G::Acetobacterium
5,BAC_G::Acetobacteroides
5,BAC_G::Acetomicrobium
5,BAC_G::Acholeplasma
5,BAC_G::Achromobacter
5,BAC_G::Acidaminococcus
5,BAC_G::Acidibacter
5,BAC_G::Acidovorax
5,BAC_G::Acinetobacter
5,BAC_G::Actinomyces
5,BAC_G::Aeriscardovia
5,BAC_G::Aeromonas
5,BAC_G::Ahniella
5,BAC_G::Alcaligenes
5,BAC_G::Alistipes
5,BAC_G::Alkaliphilus
5,BAC_G::Alkanindiges
5,BAC_G::Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
5,BAC_G::Aminicenantales
5,BAC_G::Aminobacterium
5,BAC_G::Amnipila
5,BAC_G::Anaerobacterium
5,BAC_G::Anaerococcus
5,BAC_G::Anaerocolumna
5,BAC_G::Anaerofustis
5,BAC_G::Anaerosphaera
5,BAC_G::Anaerosporobacter
5,BAC_G::Anaerovibrio
5,BAC_G::Anaerovorax
5,BAC_G::Aquabacterium
5,BAC_G::Aquimonas
5,BAC_G::Arcobacter
5,BAC_G::Arenimonas
5,BAC_G::Atopobium
5,BAC_G::Azospira
5,BAC_G::B1-7BS
5,BAC_G::B55-F-B-G02
5,BAC_G::BBMC-4
5,BAC_G::BD1-7_clade
5,BAC_G::BRH-c20a
5,BAC_G::Babeliales
5,BAC_G::Bacillus
5,BAC_G::Bacteroidales_UCG-001
5,BAC_G::Bacteroides
5,BAC_G::Bacteroidetes_BD2-2
5,BAC_G::Bacteroidetes_VC2.1_Bac22
5,BAC_G::Bacteroidetes_vadinHA17
5,BAC_G::Bdellovibrio
5,BAC_G::Bifidobacterium
5,BAC_G::Blastopirellula
5,BAC_G::Brachymonas
5,BAC_G::Bradymonadales
5,BAC_G::Bradyrhizobium
5,BAC_G::Bryobacter
5,BAC_G::Burkholderia-Caballeronia-Paraburkholderia
5,BAC_G::Butyrivibrio
5,BAC_G::C1-B045
5,BAC_G::C10-SB1A
5,BAC_G::CAG-352
5,BAC_G::CCM19a
5,BAC_G::CI75cm.2.12
5,BAC_G::CK-2C2-2
5,BAC_G::Caldicoprobacter
5,BAC_G::Caldisericum
5,BAC_G::Candidatus_Accumulibacter
5,BAC_G::Candidatus_Anammoximicrobium
5,BAC_G::Candidatus_Caldatribacterium
5,BAC_G::Candidatus_Cloacimonas
5,BAC_G::Candidatus_Competibacter
5,BAC_G::Candidatus_Falkowbacteria
5,BAC_G::Candidatus_Obscuribacter
5,BAC_G::Candidatus_Omnitrophus
5,BAC_G::Candidatus_Peregrinibacteria
5,BAC_G::Candidatus_Shapirobacteria
5,BAC_G::Candidatus_Soleaferrea
5,BAC_G::Candidatus_Solibacter
5,BAC_G::Caproiciproducens
5,BAC_G::Caulobacter
5,BAC_G::Cetobacterium
5,BAC_G::Chishuiella
5,BAC_G::Chitinivorax
5,BAC_G::Chryseobacterium
5,BAC_G::Chthonomonadales
5,BAC_G::Chujaibacter
5,BAC_G::Cloacibacterium
5,BAC_G::Cloacimonadaceae
5,BAC_G::Cloacimonadales
5,BAC_G::Clostridia_UCG-014
5,BAC_G::Clostridium_sensu_stricto_1
5,BAC_G::Clostridium_sensu_stricto_15
5,BAC_G::Clostridium_sensu_stricto_8
5,BAC_G::Comamonas
5,BAC_G::Coprothermobacter
5,BAC_G::Corynebacterium
5,BAC_G::Crassaminicella
5,BAC_G::Crenothrix
5,BAC_G::Cryptanaerobacter
5,BAC_G::D8A-2
5,BAC_G::DEV007
5,BAC_G::DEV114
5,BAC_G::DMER64
5,BAC_G::DS-100
5,BAC_G::DTU014
5,BAC_G::Dechloromonas
5,BAC_G::Defluviicoccus
5,BAC_G::Defluviitalea
5,BAC_G::Defluviitoga
5,BAC_G::Delftia
5,BAC_G::Denitratisoma
5,BAC_G::Denitrobacterium
5,BAC_G::Dermatophilus
5,BAC_G::Desulfitibacter
5,BAC_G::Desulfobulbus
5,BAC_G::Desulfomicrobium
5,BAC_G::Desulfovibrio
5,BAC_G::Dethiobacter
5,BAC_G::Devosia
5,BAC_G::Dialister
5,BAC_G::Dietzia
5,BAC_G::Dokdonella
5,BAC_G::Dongia
5,BAC_G::Dysgonomonadaceae
5,BAC_G::EBM-39
5,BAC_G::Ellin6067
5,BAC_G::Elstera
5,BAC_G::Empedobacter
5,BAC_G::Endomicrobium
5,BAC_G::Enhydrobacter
5,BAC_G::Enterococcus
5,BAC_G::Ercella
5,BAC_G::Erysipelothrix
5,BAC_G::Erysipelotrichaceae_UCG-007
5,BAC_G::Exilispira
5,BAC_G::F082
5,BAC_G::FTLpost3
5,BAC_G::Fastidiosipila
5,BAC_G::Fermentibacteraceae
5,BAC_G::Fermentimonas
5,BAC_G::Ferribacterium
5,BAC_G::Ferruginibacter
5,BAC_G::Fervidobacterium
5,BAC_G::Fibrobacter
5,BAC_G::Filomicrobium
5,BAC_G::Fimbriiglobus
5,BAC_G::Fimbriimonadaceae
5,BAC_G::Flavobacterium
5,BAC_G::Flexilinea
5,BAC_G::Fluviicola
5,BAC_G::Fonticella
5,BAC_G::Frisingicoccus
5,BAC_G::Fusibacter
5,BAC_G::Fusobacterium
5,BAC_G::GWE2-31-10
5,BAC_G::GWE2-42-42
5,BAC_G::GZKB124
5,BAC_G::GZKB75
5,BAC_G::Galbitalea
5,BAC_G::Gallicola
5,BAC_G::Gelria
5,BAC_G::Georgenia
5,BAC_G::Globicatella
5,BAC_G::Gluconobacter
5,BAC_G::Gracilibacter
5,BAC_G::Guggenheimella
5,BAC_G::HN-HF0106
5,BAC_G::HOC36
5,BAC_G::Hahella
5,BAC_G::Haliangium
5,BAC_G::Halomonas
5,BAC_G::Helcococcus
5,BAC_G::Herbinix
5,BAC_G::Holophaga
5,BAC_G::Hungateiclostridiaceae
5,BAC_G::Hungateiclostridium
5,BAC_G::Hydrogenedensaceae
5,BAC_G::Hydrogenispora
5,BAC_G::Hydrogenophaga
5,BAC_G::Hyphomicrobium
5,BAC_G::IMCC26207
5,BAC_G::IMCC26256
5,BAC_G::Iamia
5,BAC_G::Ignatzschineria
5,BAC_G::Ignavibacterium
5,BAC_G::Inhella
5,BAC_G::Irregularibacter
5,BAC_G::Izemoplasmataceae
5,BAC_G::Izemoplasmatales
5,BAC_G::JG36-GS-52
5,BAC_G::JGI-0000079-D21
5,BAC_G::JGI_0001001-H03
5,BAC_G::JS1
5,BAC_G::Janthinobacterium
5,BAC_G::KCLunmb-38-53
5,BAC_G::Kapabacteriales
5,BAC_G::Keratinibaculum
5,BAC_G::Koukoulia
5,BAC_G::LD1-PA32
5,BAC_G::LD1-PB3
5,BAC_G::LD29
5,BAC_G::LF045
5,BAC_G::LNR_A2-18
5,BAC_G::LWQ8
5,BAC_G::Lachnoclostridium
5,BAC_G::Lachnospira
5,BAC_G::Lachnospiraceae_UCG-004
5,BAC_G::Lactivibrio
5,BAC_G::Lactobacillus
5,BAC_G::Lactococcus
5,BAC_G::Lautropia
5,BAC_G::Lawsonella
5,BAC_G::Leeia
5,BAC_G::Lentimicrobiaceae
5,BAC_G::Lentimicrobium
5,BAC_G::Leptotrichia
5,BAC_G::Leuconostoc
5,BAC_G::LiUU-11-161
5,BAC_G::Limnobacter
5,BAC_G::Limnochordaceae
5,BAC_G::Longilinea
5,BAC_G::Longivirga
5,BAC_G::Luteimonas
5,BAC_G::Lutispora
5,BAC_G::M55-D21
5,BAC_G::MAT-CR-H4-C10
5,BAC_G::MBA03
5,BAC_G::MVP-15
5,BAC_G::Macellibacteroides
5,BAC_G::Marinilabiliaceae
5,BAC_G::Marinimicrobia_(SAR406_clade)
5,BAC_G::Mariniphaga
5,BAC_G::Megasphaera
5,BAC_G::Membranicola
5,BAC_G::Mesotoga
5,BAC_G::Methyloparacoccus
5,BAC_G::Methylotenera
5,BAC_G::MgMjR-022
5,BAC_G::Microbacterium
5,BAC_G::Microvirgula
5,BAC_G::Mogibacterium
5,BAC_G::Monoglobus
5,BAC_G::Moorella
5,BAC_G::Morganella
5,BAC_G::Mycobacterium
5,BAC_G::Myroides
5,BAC_G::NK-L14
5,BAC_G::NKB15
5,BAC_G::Nannocystis
5,BAC_G::Negativicoccus
5,BAC_G::Niabella
5,BAC_G::Nitrosomonas
5,BAC_G::Nitrospira
5,BAC_G::Novosphingobium
5,BAC_G::OLB12
5,BAC_G::OLB14
5,BAC_G::OLB8
5,BAC_G::OM27_clade
5,BAC_G::OPB41
5,BAC_G::Oligella
5,BAC_G::Olsenella
5,BAC_G::Ornithinibacter
5,BAC_G::Oscillospira
5,BAC_G::PB19
5,BAC_G::PBS-18
5,BAC_G::PHOS-HE36
5,BAC_G::PLTA13
5,BAC_G::Paludibacter
5,BAC_G::Paludibaculum
5,BAC_G::Pantoea
5,BAC_G::Papillibacter
5,BAC_G::Parabacteroides
5,BAC_G::Paracoccus
5,BAC_G::PeH15
5,BAC_G::PeM15
5,BAC_G::Pedosphaeraceae
5,BAC_G::Pelotomaculum
5,BAC_G::Peptoclostridium
5,BAC_G::Peptoniphilus
5,BAC_G::Peptostreptococcus
5,BAC_G::Peredibacter
5,BAC_G::Petrimonas
5,BAC_G::Phaeodactylibacter
5,BAC_G::Phenylobacterium
5,BAC_G::Pir4_lineage
5,BAC_G::Pirellula
5,BAC_G::Pla3_lineage
5,BAC_G::Planctomicrobium
5,BAC_G::Planctopirus
5,BAC_G::Prevotella
5,BAC_G::Prevotellaceae_UCG-001
5,BAC_G::Prevotellaceae_UCG-004
5,BAC_G::Propionispira
5,BAC_G::Propionivibrio
5,BAC_G::Proteiniborus
5,BAC_G::Proteiniphilum
5,BAC_G::Proteocatella
5,BAC_G::Proteus
5,BAC_G::Providencia
5,BAC_G::Pseudarcobacter
5,BAC_G::Pseudobacteroides
5,BAC_G::Pseudomonas
5,BAC_G::Pseudoramibacter
5,BAC_G::Pseudoxanthomonas
5,BAC_G::Psychrobacter
5,BAC_G::RBG-13-54-9
5,BAC_G::RBG-16-49-21
5,BAC_G::RBG-16-55-12
5,BAC_G::Raoultibacter
5,BAC_G::Reyranella
5,BAC_G::Rhizobacter
5,BAC_G::Rhodanobacter
5,BAC_G::Rhodobacter
5,BAC_G::Rivicola
5,BAC_G::Roseimarinus
5,BAC_G::Roseomonas
5,BAC_G::Rubellimicrobium
5,BAC_G::Ruminiclostridium
5,BAC_G::Ruminococcus
5,BAC_G::Ruminofilibacter
5,BAC_G::Run-SP154
5,BAC_G::S15A-MN91
5,BAC_G::SB-5
5,BAC_G::SBR1031
5,BAC_G::SC-I-84
5,BAC_G::SC103
5,BAC_G::SH-PL14
5,BAC_G::SHA-41
5,BAC_G::SJA-15
5,BAC_G::SJA-28
5,BAC_G::SM1A02
5,BAC_G::SM1A07
5,BAC_G::SN8
5,BAC_G::SRB2
5,BAC_G::ST-12K33
5,BAC_G::SWB02
5,BAC_G::Saccharimonadales
5,BAC_G::Saccharofermentans
5,BAC_G::Sedimentibacter
5,BAC_G::Serratia
5,BAC_G::Shinella
5,BAC_G::Shuttleworthia
5,BAC_G::Simplicispira
5,BAC_G::Smithella
5,BAC_G::Soehngenia
5,BAC_G::Sphaerochaeta
5,BAC_G::Sphingobacterium
5,BAC_G::Sphingomonas
5,BAC_G::Sphingopyxis
5,BAC_G::Spirochaeta
5,BAC_G::Sporanaerobacter
5,BAC_G::Stenotrophomonas
5,BAC_G::Sterolibacterium
5,BAC_G::Streptococcus
5,BAC_G::Succiniclasticum
5,BAC_G::Sulfuritalea
5,BAC_G::Sumerlaea
5,BAC_G::Sutterella
5,BAC_G::Symbiobacterium
5,BAC_G::Syner-01
5,BAC_G::Syntrophaceticus
5,BAC_G::Syntrophobacter
5,BAC_G::Syntrophococcus
5,BAC_G::Syntrophomonas
5,BAC_G::Syntrophorhabdus
5,BAC_G::Syntrophotalea
5,BAC_G::Syntrophothermus
5,BAC_G::Syntrophus
5,BAC_G::TA06
5,BAC_G::TPD-58
5,BAC_G::TTA-B1
5,BAC_G::Taibaiella
5,BAC_G::Tepidanaerobacter
5,BAC_G::Tepidimicrobium
5,BAC_G::Terrimonas
5,BAC_G::Tetrasphaera
5,BAC_G::Thauera
5,BAC_G::Thermoanaerobaculum
5,BAC_G::Thermomonas
5,BAC_G::Thermovirga
5,BAC_G::Thermus
5,BAC_G::Thiobacillus
5,BAC_G::Thioclava
5,BAC_G::Thiopseudomonas
5,BAC_G::Tissierella
5,BAC_G::Tolumonas
5,BAC_G::Treponema
5,BAC_G::Trichococcus
5,BAC_G::Truepera
5,BAC_G::Turneriella
5,BAC_G::U29-B03
5,BAC_G::UCG-002
5,BAC_G::UCG-004
5,BAC_G::UCG-009
5,BAC_G::UCG-010
5,BAC_G::UCG-012
5,BAC_G::Uliginosibacterium
5,BAC_G::Uruburuella
5,BAC_G::Vermiphilaceae
5,BAC_G::Vibrio
5,BAC_G::Vulcanibacillus
5,BAC_G::W27
5,BAC_G::W5
5,BAC_G::W5053
5,BAC_G::WCHB1-02
5,BAC_G::WCHB1-41
5,BAC_G::WCHB1-81
5,BAC_G::WPS-2
5,BAC_G::WS1
5,BAC_G::WWE3
5,BAC_G::Weissella
5,BAC_G::Wohlfahrtiimonas
5,BAC_G::XBB1006
5,BAC_G::Z20
5,BAC_G::Z4MB62
5,BAC_G::Zixibacteria
5,BAC_G::Zoogloea
5,BAC_G::c5LKS83
5,BAC_G::cvE6
5,BAC_G::env.OPS_17
5,BAC_G::horsej-a03
5,BAC_G::p-251-o5
5,BAC_G::unidentified
5,ARC_G::Bathyarchaeia
5,ARC_G::Candidatus_Methanofastidiosum
5,ARC_G::Candidatus_Methanogranum
5,ARC_G::Candidatus_Methanomethylicus
5,ARC_G::Candidatus_Methanomethylophilus
5,ARC_G::Candidatus_Methanoplasma
5,ARC_G::Candidatus_Nitrocosmicus
5,ARC_G::Methanimicrococcus
5,ARC_G::Methanocorpusculum
5,ARC_G::Methanoculleus
5,ARC_G::Methanofollis
5,ARC_G::Methanogenium
5,ARC_G::Methanolinea
5,ARC_G::Methanomassiliicoccus
5,ARC_G::Methanomethylovorans
5,ARC_G::Methanoregula
5,ARC_G::Methanosaeta
5,ARC_G::Methanosarcina
5,ARC_G::Methanosphaerula
5,ARC_G::Methanospirillum
5,ARC_G::Micrarchaeales
5,ARC_G::Nitrososphaeraceae
5,ARC_G::Rhinosporideacae
5,ARC_G::RumEn_M2
5,ARC_G::SCGC_AAA011-D5
5,ARC_G::Teleostei
5,ARC_G::Veneroida
5,ARC_G::Woesearchaeales
5,ARC_G::unidentified
