SampleID,BAC_C::ABY1,BAC_C::Acetothermiia,BAC_C::Acidimicrobiia,BAC_C::Acidobacteriae,BAC_C::Actinobacteria,BAC_C::Alphaproteobacteria,BAC_C::Aminicenantia,BAC_C::Anaerolineae,BAC_C::BRH-c20a,BAC_C::Babeliae,BAC_C::Bacilli,BAC_C::Bacteroidia,BAC_C::Bdellovibrionia,BAC_C::Berkelbacteria,BAC_C::Blastocatellia,BAC_C::Brachyspirae,BAC_C::CK-2C2-2,BAC_C::Caldatribacteriia,BAC_C::Caldisericia,BAC_C::Calditrichia,BAC_C::Campylobacteria,BAC_C::Chlamydiae,BAC_C::Chthonomonadetes,BAC_C::Cloacimonadia,BAC_C::Clostridia,BAC_C::Coprothermobacteria,BAC_C::Coriobacteriia,BAC_C::D8A-2,BAC_C::Dadabacteriia,BAC_C::Deinococci,BAC_C::Desulfitobacteriia,BAC_C::Desulfobacteria,BAC_C::Desulfobulbia,BAC_C::Desulfotomaculia,BAC_C::Desulfovibrionia,BAC_C::Desulfuromonadia,BAC_C::Dethiobacteria,BAC_C::Elusimicrobia,BAC_C::Endomicrobia,BAC_C::Fermentibacteria,BAC_C::Fibrobacteria,BAC_C::Fimbriimonadia,BAC_C::Fusobacteriia,BAC_C::Gammaproteobacteria,BAC_C::Gemmatimonadetes,BAC_C::Gracilibacteria,BAC_C::Halanaerobiia,BAC_C::Holophagae,BAC_C::Hydrogenedentia,BAC_C::Hydrothermae,BAC_C::Ignavibacteria,BAC_C::Incertae_Sedis,BAC_C::JS1,BAC_C::KD4-96,BAC_C::Kapabacteria,BAC_C::Kiritimatiellae,BAC_C::LCP-89,BAC_C::Latescibacteria,BAC_C::Latescibacterota,BAC_C::Lentisphaeria,BAC_C::Leptospirae,BAC_C::Limnochordia,BAC_C::MBNT15,BAC_C::MD2902-B12,BAC_C::MVP-15,BAC_C::Marinimicrobia_(SAR406_clade),BAC_C::Microgenomatia,BAC_C::Moorellia,BAC_C::Myxococcia,BAC_C::NB1-j,BAC_C::NKB15,BAC_C::Negativicutes,BAC_C::Nitrospiria,BAC_C::OLB14,BAC_C::OM190,BAC_C::Oligoflexia,BAC_C::Omnitrophia,BAC_C::Parcubacteria,BAC_C::Phycisphaerae,BAC_C::Pla3_lineage,BAC_C::Planctomycetes,BAC_C::Polyangia,BAC_C::RBG-16-55-12,BAC_C::Rubrobacteria,BAC_C::SJA-28,BAC_C::Saccharimonadia,BAC_C::Spirochaetia,BAC_C::Sumerlaeia,BAC_C::Sva0485,BAC_C::Symbiobacteriia,BAC_C::Synergistia,BAC_C::Syntrophia,BAC_C::Syntrophobacteria,BAC_C::Syntrophomonadia,BAC_C::Syntrophorhabdia,BAC_C::TA06,BAC_C::Thermacetogenia,BAC_C::Thermoanaerobacteria,BAC_C::Thermoanaerobaculia,BAC_C::Thermoleophilia,BAC_C::Thermotogae,BAC_C::Thermovenabulia,BAC_C::Vampirivibrionia,BAC_C::Verrucomicrobiae,BAC_C::Vicinamibacteria,BAC_C::WCHB1-81,BAC_C::WPS-2,BAC_C::WS1,BAC_C::WWE3,BAC_C::Zixibacteria,BAC_C::c5LKS83,BAC_C::unidentified,ARC_C::Actinopterygii,ARC_C::Aenigmarchaeia,ARC_C::Bathyarchaeia,ARC_C::Bivalvia,ARC_C::Ichthyosporea,ARC_C::LKM11,ARC_C::Lokiarchaeia,ARC_C::Methanomethylicia,ARC_C::Methanomicrobia,ARC_C::Methanosarcinia,ARC_C::Micrarchaeia,ARC_C::Nanoarchaeia,ARC_C::Nitrososphaeria,ARC_C::Odinarchaeia,ARC_C::Thermococci,ARC_C::Thermoplasmata,ARC_C::unidentified
2-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.599,18.765,0.0,0.0,0.0,0.0,0.0,0.169,0.0,0.0,0.0,0.0,0.0,8.946,40.678,0.0,0.106,0.677,0.0,0.0,0.0,0.0,0.0,0.366,0.0,0.0,6.545,0.0,0.0,0.0,0.0,0.0,0.0,0.288,0.0,0.467,0.0,0.0,0.0,0.0,0.0,8.009,0.0,0.0,0.192,1.242,0.0,0.0,0.0,0.0,0.0,5.626,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169,0.0,0.0,0.0,0.734,0.0,0.0,3.563,0.0,0.0,0.482,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.154,26.355,0.0,0.0,0.0,0.0,0.317,6.229,4.945
3-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.693,9.915,0.0,0.0,0.0,0.0,0.0,0.213,0.0,0.0,0.0,0.0,0.0,21.441,49.781,0.0,0.0,0.281,0.0,0.0,0.0,0.0,0.152,0.32,0.129,0.0,1.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.635,0.207,0.0,0.0,0.374,0.0,0.0,0.0,0.0,0.0,3.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.487,0.0,0.0,0.0,0.483,0.0,0.0,1.317,0.0,0.0,0.226,0.0,0.0,0.0,0.0,0.148,0.0,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32000000000001,16.413,0.0,0.0,0.0,0.0,0.0,6.045,13.222
1-21,0.0,0.0,0.314,0.0,0.239,1.005,0.185,4.661,0.0,0.0,0.0,28.762,0.0,0.0,0.0,0.824,0.121,0.113,0.853,0.0,0.0,0.0,0.0,9.156,5.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.0,0.0,10.79,0.0,0.0,0.0,0.214,0.7909999999999999,0.0,0.365,14.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5549999999999999,0.0,0.0,0.0,1.37,0.102,1.827,0.15,0.0,0.0,1.033,7.772,0.319,0.9949999999999999,1.708,0.0,0.0,0.0,0.0,0.0,0.646,0.0,0.0,1.648,0.0,0.125,0.0,0.126,0.0,0.0,0.618,0.497,0.0,0.0,0.432,0.0,0.0,0.0,0.0,0.0,32.983,39.256,0.0,0.0,0.0,0.0,23.484,1.242,2.574
2-21,0.0,0.0,0.5710000000000001,0.0,0.636,2.015,0.146,3.032,0.0,0.0,0.217,21.875,0.0,0.0,0.0,0.449,0.0,0.224,1.05,0.0,0.264,0.0,0.0,4.752,5.707,0.0,0.0,0.154,0.0,0.114,0.0,0.0,0.0,0.0,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,25.694,0.0,0.0,0.0,0.142,0.181,0.0,0.0,14.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.122,0.0,0.142,0.0,0.0,0.0,0.0,0.0,0.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279,0.0,0.571,0.0,0.282,0.0,0.598,0.107,0.13,0.0,1.059,6.276000000000001,0.6569999999999999,0.571,1.378,0.0,0.0,0.0,0.13,0.421,0.921,0.0,0.0,2.102,0.0,0.142,0.0,0.22,0.0,0.0,0.0,0.54,0.0,0.0,0.479,0.0,0.0,0.0,0.0,0.0,33.951,37.95,0.0,0.0,0.0,0.0,24.782,2.081,0.758
3-21,0.0,0.0,0.487,0.0,0.991,2.623,0.188,1.574,0.0,0.0,0.632,27.989,0.0,0.0,0.306,0.296,0.0,0.0,0.556,0.0,0.403,0.0,0.0,2.743,11.018,0.0,0.0,0.0,0.0,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.285,0.574,24.065,0.0,0.0,0.0,0.356,0.118,0.0,0.0,7.293,0.0,0.0,0.129,0.428,0.0,0.0,0.0,0.0,0.372,0.0,0.0,0.0,1.305,0.0,0.0,0.0,0.0,0.0,0.0,0.386,0.226,0.0,0.115,0.0,0.0,0.0,0.0,0.0,0.61,0.324,0.0,0.0,2.333,0.379,0.32,0.0,0.17,0.0,1.204,3.524,0.511,0.508,1.008,0.0,0.0,0.0,0.0,0.0,0.254,0.0,0.0,1.343,0.0,0.0,0.0,0.191,0.0,0.0,0.101,0.275,0.0,0.0,0.276,0.0,0.0,0.0,0.0,0.0,28.388,45.423,0.0,0.0,0.0,0.0,17.478,0.524,7.911
4-21,0.452,0.0,0.22,0.0,0.8869999999999999,2.555,0.52,1.388,0.0,0.0,0.269,29.681,0.11,0.215,0.155,0.0,0.0,0.0,0.881,0.0,0.0,0.0,0.0,10.358,6.763,0.0,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.246,16.882,0.0,0.493,0.0,0.256,0.597,0.0,0.0,7.716,0.0,0.0,0.105,0.279,0.0,0.0,0.0,0.0,0.457,0.0,0.0,0.0,1.004,0.0,0.104,0.0,0.0,0.0,0.0,0.343,0.224,0.0,0.0,0.0,0.0,0.137,0.0,0.0,0.446,0.0,0.0,0.0,1.976,0.215,0.329,0.0,0.256,0.0,1.369,4.239,0.698,0.142,1.446,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,2.269,0.0,0.0,0.0,0.0,0.114,0.0,0.114,0.439,0.0,0.0,0.829,0.0,0.0,0.0,0.0,0.0,53.59899999999999,26.762,0.0,1.84,0.0,0.255,15.542,0.95,0.224
1-22,0.0,0.0,0.0,0.0,0.118,0.0,0.0,0.0,0.209,1.048,2.303,22.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.223,39.272,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.572,0.3,0.138,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166,1.498,0.0,0.0,0.303,0.0,0.0,0.0,0.0,0.903,0.113,0.0,0.0,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.096,0.0,0.0,0.0,1.681,0.143,0.0,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.511,0.0,0.0,0.0,0.0,0.0,72.03499999999998,20.525,0.228,0.0,0.0,0.0,0.26,4.188,2.236
2-22,0.0,0.0,0.0,0.0,0.154,0.0,0.0,0.102,0.405,0.964,4.031,26.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.180000000000001,47.22,0.0,0.0,0.259,0.0,0.0,0.0,0.0,0.226,0.5780000000000001,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.204,1.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.889,0.187,0.0,0.0,0.0,0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0.0,0.0,0.0,0.0,0.0,2.766,0.0,0.0,0.0,1.448,0.143,0.0,3.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.773,41.914,0.0,0.0,0.0,0.0,8.396,2.68,13.237
3-22,0.0,0.0,0.0,0.0,0.242,0.0,0.0,0.0,0.0,0.0,2.019,31.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,57.051,0.0,0.474,0.0,0.0,0.0,0.0,0.0,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0,0.0,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,3.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.0,0.0,0.0,0.0,1.312,0.0,0.0,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.698,7.846,0.0,0.0,0.0,0.0,0.328,0.0,72.127
4-22,0.0,0.0,0.0,0.0,0.171,0.0,0.0,0.0,0.0,0.0,2.957,33.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.537,52.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.0,0.0,0.704,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,3.469,0.0,0.0,0.0,0.8939999999999999,0.0,0.0,0.6950000000000001,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.075,21.614,0.0,0.0,0.0,0.0,0.366,1.882,0.0
1-23,0.0,0.0,0.127,0.0,0.0,0.837,0.159,22.481,0.0,0.0,0.779,21.269,0.0,0.0,0.118,0.0,0.0,0.235,0.42,0.0,0.133,0.169,0.0,5.868,13.347,0.0,0.146,0.307,0.0,0.0,0.153,0.0,0.0,1.571,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,9.011,0.0,0.0,0.0,0.0,0.334,0.0,0.0,1.491,0.176,0.0,0.0,0.176,0.0,0.0,0.0,0.0,0.4320000000000001,0.146,0.0,0.0,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302,0.0,0.0,0.0,0.224,0.127,2.524,0.0,0.0,0.0,4.331,0.803,0.0,2.515,0.366,0.0,0.0,0.0,0.0,0.172,5.234,0.0,0.0,0.42,0.0,0.0,0.0,0.17,0.0,0.0,0.0,1.208,0.0,0.0,0.422,0.0,0.0,0.0,0.0,0.0,51.133,24.044,0.0,0.547,0.0,0.0,18.417,3.086,2.35
2-23,0.0,0.0,0.158,0.0,0.0,0.303,0.0,43.377,0.0,0.0,1.253,18.724,0.0,0.0,0.113,0.0,0.0,0.0,0.318,0.0,0.0,0.0,0.0,12.626,6.379,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.825,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,2.982,0.0,0.0,0.0,0.0,0.176,0.0,0.0,0.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205,0.0,0.0,0.0,0.23,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,3.149,0.0,0.0,0.0,1.955,0.139,0.0,0.881,0.11,0.0,0.0,0.0,0.0,0.0,3.478,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,39.248,0.0,0.0,0.0,0.0,20.638,1.94,0.215
3-23,0.0,0.0,0.116,0.0,0.164,0.5840000000000001,0.0,31.552,0.0,0.0,0.862,16.718,0.0,0.0,0.272,0.0,0.0,0.0,0.239,0.0,0.0,0.0,0.0,10.765,10.823,0.0,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.682,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.223,9.585,0.0,0.0,0.0,0.145,0.0,0.0,0.13,1.084,0.0,0.0,0.0,0.279,0.0,0.0,0.0,0.108,0.339,0.0,0.0,0.0,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.0,0.0,0.0,0.201,0.0,1.665,0.0,0.0,0.0,4.098,0.439,0.0,1.103,0.268,0.0,0.0,0.0,0.0,0.0,3.799,0.0,0.0,0.3089999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.976,36.041,0.608,0.601,0.0,0.0,21.312,3.316,1.147
4-23,0.0,0.0,0.235,0.0,0.193,0.8130000000000001,0.133,17.048,0.0,0.0,0.903,25.802,0.0,0.0,0.162,0.0,0.0,0.169,0.621,0.0,0.123,0.271,0.0,9.629,14.56,0.0,1.697,0.0,0.0,0.0,0.0,0.0,0.0,1.179,0.166,0.0,0.0,0.0,0.965,0.0,0.0,0.214,0.115,7.559,0.0,0.142,0.0,0.0,0.277,0.0,0.0,1.284,0.0,0.0,0.0,0.277,0.0,0.0,0.0,0.0,0.432,0.0,0.0,0.0,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.094,0.0,0.0,0.0,0.44,0.0,0.5840000000000001,0.0,0.0,0.0,3.936999999999999,1.176,0.124,1.185,0.5,0.0,0.0,0.0,0.0,0.178,3.009,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798,0.0,0.0,0.169,0.0,0.0,0.0,0.0,0.0,21.449,66.85,0.0,0.0,0.0,0.0,11.214,0.0,0.26
1-24,0.0,0.0,0.0,0.0,0.642,0.883,0.616,2.784,0.0,0.0,1.218,19.758,0.0,0.0,0.0,0.283,0.0,0.124,0.9600000000000001,0.0,0.0,1.169,0.0,7.779000000000001,16.791,0.0,0.0,0.319,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.0,0.0,0.0,0.0,0.0,0.152,0.0,0.0,6.746,0.0,0.0,0.0,0.0,0.237,0.0,0.0,3.174,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.729,0.0,0.0,0.0,0.0,0.131,0.0,0.0,0.0,0.0,0.0,0.471,0.0,0.0,0.0,0.149,0.0,0.0,0.0,0.11,0.156,0.0,0.0,0.0,0.0,0.0,5.236000000000001,0.0,0.0,0.0,2.324,17.418,1.169,2.851,2.161,0.0,0.0,0.0,0.0,0.17,0.272,0.0,0.0,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.885,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,55.867,27.759,0.0,0.0,0.0,0.0,10.947,0.538,4.721
2-24,0.0,0.0,0.0,0.108,1.011,1.087,0.983,1.608,0.0,0.0,2.561,20.085,0.0,0.0,0.0,0.186,0.0,0.117,0.8350000000000001,0.0,0.0,1.212,0.0,5.952,17.579,0.0,0.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.042,0.0,0.0,0.0,0.206,0.6100000000000001,0.0,0.0,1.488,0.0,0.0,0.0,0.136,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.159,0.202,0.0,0.0,0.0,0.0,0.206,0.949,0.0,0.0,0.0,0.33,0.182,0.0,0.0,0.0,0.124,0.0,0.0,0.0,0.0,0.132,6.617,0.0,0.0,0.0,1.64,14.885,1.049,2.456,2.261,0.0,0.0,0.0,0.0,0.12,0.357,0.0,0.0,0.804,0.0,0.0,0.0,0.0,0.0,0.0,0.548,1.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.248,34.989,0.0,0.0,0.0,0.0,15.819,1.966,3.978
3-24,0.0,0.0,0.0,0.0,0.344,0.836,0.183,1.495,0.0,0.0,0.947,14.922,0.0,0.0,0.0,0.139,0.0,0.0,0.139,0.0,0.0,0.447,0.0,11.418,24.824,0.0,0.0,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.0,0.0,0.0,0.0,0.0,0.132,0.0,0.0,3.989,0.0,0.191,0.0,0.169,0.125,0.0,0.0,2.992,0.0,0.0,0.0,0.169,0.0,0.0,0.0,0.0,0.169,0.0,0.0,0.0,0.0,0.249,0.0,0.0,0.0,0.0,0.0,0.389,0.0,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.316,0.0,0.0,0.0,2.001,19.644,0.785,1.335,0.851,0.0,0.0,0.0,0.0,0.0,0.301,0.0,0.0,1.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.0,0.0,0.194,0.0,0.0,0.0,0.0,0.0,57.658,17.155,0.0,0.0,0.0,0.0,15.372,0.746,8.875
1-25,0.0,0.0,0.184,0.0,5.405,2.739,0.0,1.98,0.0,0.0,1.072,24.55,0.0,0.0,0.0,0.0,0.0,0.216,1.876,0.0,0.0,0.0,0.0,16.02,8.5,0.0,0.0,0.883,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.599,0.0,0.0,0.0,0.0,0.0,0.0,15.393,0.0,0.0,0.0,0.0,0.166,0.0,0.0,3.591,0.821,0.0,0.0,0.148,0.0,0.0,0.0,0.0,0.0,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,1.135,0.0,0.106,0.0,0.104,0.147,0.764,0.0,0.0,0.0,6.915999999999999,2.525,0.0,0.261,0.554,0.0,0.0,0.0,0.0,0.166,0.0,0.0,0.0,0.497,0.0,0.127,0.0,0.0,0.0,0.0,0.0,1.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.284,7.550999999999999,0.0,0.0,0.0,0.0,17.981,3.196,2.978
2-25,0.0,0.0,0.515,0.0,2.927,3.989,0.0,5.797,0.0,0.165,0.448,20.817,0.168,0.0,0.113,0.0,0.0,0.43,1.205,0.0,0.0,0.0,0.0,3.548,10.081,0.0,0.0,0.979,0.0,0.0,0.0,0.0,0.0,0.427,0.0,0.0,2.026,0.0,0.0,0.0,0.0,0.193,0.0,15.103,0.0,0.0,0.0,0.124,0.285,0.0,0.0,2.377,4.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.241,0.0,0.209,0.0,0.0,0.112,0.0,3.022,0.0,0.568,0.0,0.365,0.175,0.8390000000000001,0.0,0.0,0.0,10.111,2.386,0.0,0.297,1.418,0.0,0.0,0.0,0.0,0.349,0.292,0.0,0.0,0.294,0.0,0.336,0.0,0.117,0.0,0.0,0.0,0.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.871,17.877,0.0,0.0,0.0,0.0,16.826,1.965,1.46
3-25,0.0,0.0,0.319,0.0,3.534,1.991,0.0,1.469,0.0,0.184,0.8320000000000001,22.648,0.0,0.0,0.0,0.0,0.0,0.236,2.496,0.0,0.0,0.123,0.0,20.984,6.606,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.161,0.0,0.0,2.271,0.0,0.0,0.0,0.0,0.0,0.0,15.868,0.0,0.0,0.0,0.0,0.229,0.0,0.0,2.48,1.076,0.0,0.0,0.169,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4320000000000001,0.0,0.135,0.0,0.394,0.15,1.652,0.0,0.0,0.0,7.391,1.877,0.0,0.229,0.593,0.0,0.0,0.0,0.0,0.0,0.341,0.0,0.0,0.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.095,10.338,0.0,0.0,0.0,0.0,24.855,3.855,0.856
4-25,0.0,0.0,0.262,0.0,4.052,2.292,0.0,1.276,0.0,0.5830000000000001,0.552,15.319,0.0,0.0,0.0,0.0,0.0,0.489,0.478,0.0,0.0,0.0,0.0,28.465,8.464,0.0,0.0,0.893,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.0,1.504,0.0,0.0,0.0,0.0,0.149,0.0,16.059,0.0,0.0,0.0,0.0,0.305,0.0,0.0,3.759,0.466,0.0,0.126,0.219,0.0,0.0,0.0,0.0,0.0,0.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184,0.407,0.0,0.133,0.0,0.603,0.301,1.121,0.0,0.0,0.0,4.77,2.412,0.0,0.38,0.607,0.0,0.0,0.0,0.0,0.0,0.274,0.0,0.0,0.54,0.0,0.0,0.353,0.223,0.0,0.0,0.0,0.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.071,21.699,0.0,0.0,0.0,0.0,21.601,3.508,0.119
1-26,0.0,0.0,0.0,0.0,0.446,1.925,0.231,0.0,0.0,0.0,0.386,33.353,0.0,0.0,0.0,0.0,0.0,2.596,0.248,0.0,0.0,0.0,0.0,0.0,6.761,3.277,0.0,2.797,0.0,2.167,0.0,0.0,0.0,0.0,0.0,0.0,0.267,0.0,0.0,0.0,0.0,0.0,0.0,1.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,1.154,0.0,0.0,3.104,0.0,0.0,0.0,0.0,0.0,0.0,0.458,0.0,0.0,0.0,0.0,0.183,0.0,0.178,0.0,0.0,0.0,0.5369999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.557,29.064,0.0,0.0,0.729,0.0,0.408,1.03,5.212
2-26,0.0,0.0,0.0,0.116,0.363,0.996,0.0,0.261,0.0,0.0,0.486,6.879,0.0,0.0,0.0,0.0,0.0,3.0,0.402,0.0,0.0,0.0,0.0,47.48,6.428,5.771,0.0,3.404,0.0,3.43,0.0,0.0,0.0,0.167,0.0,0.0,0.487,0.0,0.0,0.0,0.0,0.0,0.0,5.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.022,0.0,0.0,0.0,0.103,0.0,0.0,0.0,0.0,0.0,1.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.366,0.0,0.0,1.051,0.0,0.0,0.0,0.0,0.0,0.0,0.267,0.0,0.0,0.0,0.0,0.225,0.0,0.234,0.0,0.0,0.0,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.94,33.259,0.0,0.0,1.14,0.0,1.257,2.881,0.524
