Model,candidate,scope,params,Multilabel MCC,Micro-AUPR,Micro-ROC-AUC
NNET,2,fold_4,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 0.01}",0.40316703731306575,0.3509805355969512,0.49160035366931926
NNET,2,fold_5,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 0.01}",0.510860195987238,0.568256199564977,0.8802447552447552
NNET,2,pooled_OOF,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 0.01}",0.31868828569863966,0.29929080005133524,0.6476645190980213
NNET,3,fold_1,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 1}",0.2907391841642927,0.31725550171252603,0.8458458458458458
NNET,3,fold_2,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 1}",0.3643914440515748,0.38549578527197353,0.6285140562248996
NNET,3,fold_3,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 1}",0.1696816471240084,0.19445441797576732,0.7336448598130841
NNET,3,fold_4,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 1}",0.40316703731306575,0.36619771963405173,0.5685234305923961
NNET,3,fold_5,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 1}",0.510860195987238,0.6156377299463254,0.8636363636363636
NNET,3,pooled_OOF,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 1}",0.3593918414083188,0.3185364199548134,0.7001840773124712
NNET,4,fold_1,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 0.1}",0.27504013461143384,0.2786738812381816,0.7427427427427429
NNET,4,fold_2,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 0.1}",0.3319669705549318,0.298231600080444,0.5612449799196787
NNET,4,fold_3,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 0.1}",0.1696816471240084,0.2526057678056819,0.6658878504672897
