fold,block,feature,training_samples_above_0_1_percent
5,BAC_F,BAC_F::JS1,40
5,BAC_F,BAC_F::KCLunmb-38-53,8
5,BAC_F,BAC_F::KD1-131,0
5,BAC_F,BAC_F::KD4-96,0
5,BAC_F,BAC_F::Kapabacteriales,29
5,BAC_F,BAC_F::Kosmotogaceae,26
5,BAC_F,BAC_F::LCP-89,0
5,BAC_F,BAC_F::LD1-PA32,7
5,BAC_F,BAC_F::LD1-PB3,24
5,BAC_F,BAC_F::LF045,17
5,BAC_F,BAC_F::LWQ8,2
5,BAC_F,BAC_F::Lachnospiraceae,74
5,BAC_F,BAC_F::Lactobacillaceae,25
5,BAC_F,BAC_F::Latescibacteraceae,0
5,BAC_F,BAC_F::Latescibacterota,0
5,BAC_F,BAC_F::Leeiaceae,3
5,BAC_F,BAC_F::Legionellaceae,0
5,BAC_F,BAC_F::Lenti-02,0
5,BAC_F,BAC_F::Lentimicrobiaceae,68
5,BAC_F,BAC_F::Leptospiraceae,41
5,BAC_F,BAC_F::Leptotrichiaceae,11
5,BAC_F,BAC_F::Leuconostocaceae,7
5,BAC_F,BAC_F::LiUU-11-161,1
5,BAC_F,BAC_F::Limnochordaceae,1
5,BAC_F,BAC_F::Limnochordia,3
5,BAC_F,BAC_F::Lineage_IV,0
5,BAC_F,BAC_F::M55-D21,8
5,BAC_F,BAC_F::MAT-CR-H4-C10,1
5,BAC_F,BAC_F::MBA03,39
5,BAC_F,BAC_F::MBNT15,0
5,BAC_F,BAC_F::MD2902-B12,0
5,BAC_F,BAC_F::MVP-15,34
5,BAC_F,BAC_F::Marinifilaceae,1
5,BAC_F,BAC_F::Marinilabiliaceae,54
5,BAC_F,BAC_F::Marinimicrobia_(SAR406_clade),17
5,BAC_F,BAC_F::Methylococcaceae,3
5,BAC_F,BAC_F::Methylomonadaceae,15
5,BAC_F,BAC_F::Methylophilaceae,7
5,BAC_F,BAC_F::MgMjR-022,17
5,BAC_F,BAC_F::Microbacteriaceae,36
5,BAC_F,BAC_F::Micrococcaceae,1
5,BAC_F,BAC_F::Micropepsaceae,0
5,BAC_F,BAC_F::Microscillaceae,8
5,BAC_F,BAC_F::Microtrichaceae,23
5,BAC_F,BAC_F::MidBa8,0
5,BAC_F,BAC_F::Monoglobaceae,9
5,BAC_F,BAC_F::Moorellaceae,1
5,BAC_F,BAC_F::Moraxellaceae,14
5,BAC_F,BAC_F::Morganellaceae,1
5,BAC_F,BAC_F::Mycobacteriaceae,15
5,BAC_F,BAC_F::NB1-j,0
5,BAC_F,BAC_F::NK-L14,2
5,BAC_F,BAC_F::NKB15,6
5,BAC_F,BAC_F::Nannocystaceae,1
5,BAC_F,BAC_F::Neisseriaceae,4
5,BAC_F,BAC_F::Nitrosococcaceae,2
5,BAC_F,BAC_F::Nitrosomonadaceae,16
5,BAC_F,BAC_F::Nitrospiraceae,7
5,BAC_F,BAC_F::OLB14,9
5,BAC_F,BAC_F::OM190,0
5,BAC_F,BAC_F::OPB41,2
5,BAC_F,BAC_F::Obscuribacteraceae,2
5,BAC_F,BAC_F::Oligosphaeraceae,8
5,BAC_F,BAC_F::Omnitrophaceae,4
5,BAC_F,BAC_F::Oscillospiraceae,58
5,BAC_F,BAC_F::Oxalobacteraceae,2
5,BAC_F,BAC_F::PB19,2
5,BAC_F,BAC_F::PBS-18,2
5,BAC_F,BAC_F::PHOS-HE36,13
5,BAC_F,BAC_F::PLTA13,8
5,BAC_F,BAC_F::Paludibacteraceae,82
5,BAC_F,BAC_F::Parachlamydiaceae,0
5,BAC_F,BAC_F::PeH15,7
5,BAC_F,BAC_F::PeM15,14
5,BAC_F,BAC_F::Pedosphaeraceae,51
5,BAC_F,BAC_F::Peptococcaceae,17
5,BAC_F,BAC_F::Peptostreptococcaceae,10
5,BAC_F,BAC_F::Peptostreptococcales-Tissierellales,53
5,BAC_F,BAC_F::Petrotogaceae,59
5,BAC_F,BAC_F::Phycisphaeraceae,1
5,BAC_F,BAC_F::Pirellulaceae,32
5,BAC_F,BAC_F::Pla3_lineage,5
5,BAC_F,BAC_F::Planococcaceae,1
5,BAC_F,BAC_F::Porticoccaceae,1
5,BAC_F,BAC_F::Prevotellaceae,33
5,BAC_F,BAC_F::Prolixibacteraceae,61
5,BAC_F,BAC_F::Propionibacteriaceae,2
5,BAC_F,BAC_F::Proteiniboraceae,6
5,BAC_F,BAC_F::Pseudomonadaceae,17
5,BAC_F,BAC_F::RBG-13-54-9,5
5,BAC_F,BAC_F::RBG-16-55-12,4
5,BAC_F,BAC_F::RF39,0
5,BAC_F,BAC_F::Reyranellaceae,1
5,BAC_F,BAC_F::Rhizobiaceae,17
5,BAC_F,BAC_F::Rhizobiales_Incertae_Sedis,18
5,BAC_F,BAC_F::Rhodanobacteraceae,38
5,BAC_F,BAC_F::Rhodobacteraceae,50
5,BAC_F,BAC_F::Rhodocyclaceae,55
5,BAC_F,BAC_F::Rickettsiaceae,1
5,BAC_F,BAC_F::Rikenellaceae,70
5,BAC_F,BAC_F::Rubinisphaeraceae,13
5,BAC_F,BAC_F::Rubrobacteriaceae,0
5,BAC_F,BAC_F::Ruminococcaceae,53
5,BAC_F,BAC_F::Run-SP154,9
5,BAC_F,BAC_F::S15A-MN91,12
5,BAC_F,BAC_F::SB-5,9
5,BAC_F,BAC_F::SBR1031,38
5,BAC_F,BAC_F::SC-I-84,37
5,BAC_F,BAC_F::SHA-4,0
5,BAC_F,BAC_F::SHA-41,1
5,BAC_F,BAC_F::SJA-15,22
5,BAC_F,BAC_F::SJA-28,43
5,BAC_F,BAC_F::SM1A07,1
5,BAC_F,BAC_F::SRB2,10
5,BAC_F,BAC_F::ST-12K33,55
5,BAC_F,BAC_F::ST-NAGAB-D1,0
5,BAC_F,BAC_F::Saccharimonadaceae,1
5,BAC_F,BAC_F::Saccharimonadales,14
5,BAC_F,BAC_F::Saprospiraceae,42
5,BAC_F,BAC_F::Schlesneriaceae,1
5,BAC_F,BAC_F::Sedimentibacteraceae,81
5,BAC_F,BAC_F::Selenomonadaceae,2
5,BAC_F,BAC_F::Simkaniaceae,0
5,BAC_F,BAC_F::Smithellaceae,51
5,BAC_F,BAC_F::Solibacteraceae,2
5,BAC_F,BAC_F::Sphingobacteriaceae,1
5,BAC_F,BAC_F::Sphingomonadaceae,36
5,BAC_F,BAC_F::Spirochaetaceae,79
5,BAC_F,BAC_F::Spongiibacteraceae,22
5,BAC_F,BAC_F::Sporichthyaceae,5
5,BAC_F,BAC_F::Sporolactobacillaceae,0
5,BAC_F,BAC_F::Sporomusaceae,10
5,BAC_F,BAC_F::Steroidobacteraceae,0
5,BAC_F,BAC_F::Streptococcaceae,32
5,BAC_F,BAC_F::Succinivibrionaceae,0
5,BAC_F,BAC_F::Sulfurimonadaceae,0
5,BAC_F,BAC_F::Sulfurospirillaceae,0
5,BAC_F,BAC_F::Sulfurovaceae,0
5,BAC_F,BAC_F::Sumerlaeaceae,9
5,BAC_F,BAC_F::Sutterellaceae,30
5,BAC_F,BAC_F::Sva0485,0
5,BAC_F,BAC_F::Symbiobacteraceae,3
5,BAC_F,BAC_F::Synergistaceae,84
5,BAC_F,BAC_F::Syntrophaceae,21
5,BAC_F,BAC_F::Syntrophobacteraceae,21
5,BAC_F,BAC_F::Syntrophobotulaceae,0
5,BAC_F,BAC_F::Syntrophomonadaceae,83
5,BAC_F,BAC_F::Syntrophorhabdaceae,48
5,BAC_F,BAC_F::Syntrophotaleaceae,8
5,BAC_F,BAC_F::T34,0
5,BAC_F,BAC_F::TA06,2
5,BAC_F,BAC_F::TTA-B1,2
5,BAC_F,BAC_F::Tannerellaceae,42
5,BAC_F,BAC_F::Thermaceae,3
5,BAC_F,BAC_F::Thermacetogeniaceae,16
5,BAC_F,BAC_F::Thermoanaerobaculaceae,22
5,BAC_F,BAC_F::Thermotaleaceae,4
5,BAC_F,BAC_F::Thermovenabulales,15
5,BAC_F,BAC_F::Thioalkalispiraceae,1
5,BAC_F,BAC_F::Trueperaceae,1
5,BAC_F,BAC_F::UASB-TL25,0
5,BAC_F,BAC_F::UCG-010,51
5,BAC_F,BAC_F::VHS-B3-70,0
5,BAC_F,BAC_F::Veillonellaceae,7
5,BAC_F,BAC_F::Vermiphilaceae,1
5,BAC_F,BAC_F::Verrucomicrobiaceae,1
5,BAC_F,BAC_F::Vibrionaceae,1
5,BAC_F,BAC_F::W27,59
5,BAC_F,BAC_F::WCHB1-02,50
5,BAC_F,BAC_F::WCHB1-41,70
5,BAC_F,BAC_F::WCHB1-81,23
5,BAC_F,BAC_F::WD260,0
5,BAC_F,BAC_F::WPS-2,3
5,BAC_F,BAC_F::WS1,30
5,BAC_F,BAC_F::WWE3,2
5,BAC_F,BAC_F::Weeksellaceae,18
5,BAC_F,BAC_F::Williamwhitmaniaceae,43
5,BAC_F,BAC_F::Wohlfahrtiimonadaceae,1
5,BAC_F,BAC_F::Xanthobacteraceae,23
5,BAC_F,BAC_F::Xanthomonadaceae,48
5,BAC_F,BAC_F::Yersiniaceae,3
5,BAC_F,BAC_F::Z4MB62,2
5,BAC_F,BAC_F::Zixibacteria,1
5,BAC_F,BAC_F::c5LKS83,3
5,BAC_F,BAC_F::cvE6,1
5,BAC_F,BAC_F::env.OPS_17,2
5,BAC_F,BAC_F::p-251-o5,11
5,BAC_F,BAC_F::unidentified,86
5,ARC_F,ARC_F::Aenigmarchaeales,0
5,ARC_F,ARC_F::Bathyarchaeia,42
5,ARC_F,ARC_F::LKM11,0
5,ARC_F,ARC_F::Lokiarchaeia,0
5,ARC_F,ARC_F::Methanocorpusculaceae,19
5,ARC_F,ARC_F::Methanofastidiosaceae,79
5,ARC_F,ARC_F::Methanomassiliicoccaceae,74
5,ARC_F,ARC_F::Methanomethyliaceae,7
5,ARC_F,ARC_F::Methanomethylophilaceae,29
5,ARC_F,ARC_F::Methanomicrobiaceae,77
5,ARC_F,ARC_F::Methanomicrobiales,22
5,ARC_F,ARC_F::Methanoregulaceae,70
5,ARC_F,ARC_F::Methanosaetaceae,83
5,ARC_F,ARC_F::Methanosarcinaceae,66
5,ARC_F,ARC_F::Methanospirillaceae,81
5,ARC_F,ARC_F::Micrarchaeales,8
5,ARC_F,ARC_F::Nitrososphaeraceae,10
5,ARC_F,ARC_F::Odinarchaeia,0
5,ARC_F,ARC_F::Rhinosporideacae,1
5,ARC_F,ARC_F::SCGC_AAA011-D5,32
5,ARC_F,ARC_F::Teleostei,1
5,ARC_F,ARC_F::Veneroida,2
5,ARC_F,ARC_F::Woesearchaeales,3
5,ARC_F,ARC_F::unidentified,74
